Tag_ID,Tag_Name
116411,daily mean 3-hourly relative humidity spread at sigma level 0.995
116412,daily mean 3-hourly relative humidity spread for entire atmosphere
116413,daily mean 3-hourly sensible heat net flux at surface
116414,daily mean 3-hourly sensible heat net flux spread at surface
116415,daily mean 3-hourly snow cover at surface
116416,daily mean 3-hourly snow cover spread at surface
116417,daily mean 3-hourly snow depth spread at surface
116418,daily mean 3-hourly snow phase change heat flux
116419,daily mean 3-hourly snow phase change heat flux spread
116420,daily mean 3-hourly soil moisture content
116421,daily mean 3-hourly soil moisture content at surface
116422,daily mean 3-hourly soil moisture content spread
116423,daily mean 3-hourly soil moisture content spread at surface
116424,daily mean 3-hourly soil temperature
116425,daily mean 3-hourly soil temperature spread
116426,daily mean 3-hourly specific humidity at 2 m
116427,daily mean 3-hourly specific humidity at hybrid level 1
116428,daily mean 3-hourly specific humidity on pressure levels
116429,daily mean 3-hourly specific humidity spread at 2 m
116430,daily mean 3-hourly specific humidity spread at hybrid level 1
116431,daily mean 3-hourly specific humidity spread on pressure levels
116432,daily mean 3-hourly spread of u-wind at 10m
116433,daily mean 3-hourly spread of v wind at 10m
116434,daily mean 3-hourly sst/land skin temperature
116435,daily mean 3-hourly sst/land skin temperature spread
116436,daily mean 3-hourly storm surface runoff at surface
116437,daily mean 3-hourly storm surface runoff spread at surface
116438,daily mean 3-hourly sublimation (evaporation from snow)
116439,daily mean 3-hourly sublimation (evaporation from snow) spread
116440,daily mean 3-hourly surface roughness
116441,daily mean 3-hourly surface roughness spread
116442,daily mean 3-hourly top cloud cover
116443,daily mean 3-hourly top cloud cover spread
116444,daily mean 3-hourly total cloud cover
116445,daily mean 3-hourly total cloud cover spread
116446,daily mean 3-hourly total columnar ozone
116447,daily mean 3-hourly total columnar ozone spread
116448,daily mean 3-hourly transpiration at surface
116449,daily mean 3-hourly transpiration spread at surface
116450,daily mean 3-hourly u-wind at 10m
116451,daily mean 3-hourly u-wind at fixed levels above the surface
116452,daily mean 3-hourly u-wind at hybrid level 1
116453,daily mean 3-hourly u-wind at sigma level 0.995
116454,daily mean 3-hourly u-wind at tropopause
116455,daily mean 3-hourly u-wind on isentropic levels
116456,daily mean 3-hourly u-wind on pressure levels
116457,daily mean 3-hourly u-wind spread at fixed levels above the surface
116458,daily mean 3-hourly u-wind spread at hybrid level 1
116459,daily mean 3-hourly u-wind spread at sigma level 0.995
116460,daily mean 3-hourly u-wind spread at tropopause
116461,daily mean 3-hourly u-wind spread on isentropic levels
116462,daily mean 3-hourly u-wind spread on pressure levels
116463,daily mean 3-hourly upward longwave radiation flux at nominal top of atmosphere
116464,daily mean 3-hourly upward longwave radiation flux at surface
116465,daily mean 3-hourly upward longwave radiation flux spread at nominal top of atmosphere
116466,daily mean 3-hourly upward longwave radiation flux spread at surface
116467,daily mean 3-hourly upward solar radiation flux at nominal top of atmosphere
116468,daily mean 3-hourly upward solar radiation flux at surface
116469,daily mean 3-hourly upward solar radiation flux spread at nominal top of atmosphere
116470,daily mean 3-hourly upward solar radiation flux spread at surface
116471,daily mean 3-hourly uv-b downward solar flux at surface
116472,daily mean 3-hourly uv-b downward solar flux spread at surface
116473,daily mean 3-hourly v wind at 10m
116474,daily mean 3-hourly v wind at hybrid level 1
116475,daily mean 3-hourly v wind spread at hybrid level 1
116476,daily mean 3-hourly v-wind at fixed levels above the surface
116477,daily mean 3-hourly v-wind at sigma level 0.995
116478,daily mean 3-hourly v-wind at tropopause
116479,daily mean 3-hourly v-wind on isentropic levels
116480,daily mean 3-hourly v-wind on pressure levels
116481,daily mean 3-hourly v-wind spread at fixed levels above the surface
116482,daily mean 3-hourly v-wind spread at sigma level 0.995
116483,daily mean 3-hourly v-wind spread at tropopause
116484,daily mean 3-hourly v-wind spread on isentropic levels
116485,daily mean 3-hourly v-wind spread on pressure levels
116486,daily mean 3-hourly vegetation at surface
116487,daily mean 3-hourly vegetation spread at surface
116488,daily mean 3-hourly vertical speed shear at tropopause
116489,daily mean 3-hourly vertical speed shear spread at tropopause
116490,daily mean 3-hourly visible beam downward solar flux at surface
116491,daily mean 3-hourly visible beam downward solar flux spread at surface
116492,daily mean 3-hourly visible diffuse downward solar flux at surface
116493,daily mean 3-hourly visible diffuse downward solar flux spread at surface
116494,daily mean 3-hourly water equiv. of accum. snow depth at surface
116495,daily mean 3-hourly water equiv. of accum. snow depth spread at surface
116496,daily mean 3-hourly water runoff spread at surface
116497,daily mean 3-hourly wilting point
116498,daily mean 3-hourly wilting point spread
116499,daily mean 3-hourly zonal gravity wave stress at surface
116500,daily mean 3-hourly zonal gravity wave stress spread at surface
116501,daily mean high cloud bottom pressure spread
116502,daily mean high cloud top pressure spread
116503,daily mean high cloud top temperature
116504,daily mean high cloud top temperature spread
116505,daily mean low cloud bottom pressure spread
116506,daily mean low cloud top pressure spread
116507,daily mean low cloud top temperature
116508,daily mean low cloud top temperature spread
116509,daily mean middle cloud bottom pressure spread
116510,daily mean middle cloud top pressure spread
116511,daily mean middle cloud top temperature
116512,daily mean middle cloud top temperature spread
116513,geopotential height at surface
116514,high cloud bottom pressure spread
116515,high cloud top pressure spread
116516,high cloud top temperature
116517,high cloud top temperature spread
116518,high long term mean cloud bottom pressure
116519,high long term mean cloud top pressure
116520,high long term mean cloud top temperature
116521,long term mean high cloud top temperature
116522,long term mean low cloud top temperature
116523,long term mean middle cloud top temperature
116524,long term mean monthly accumulated convective precipitation at surface
116525,long term mean monthly accumulated snow depth at surface
116526,long term mean monthly accumulated total precipitation at surface
116527,long term mean monthly accumulated water runoff at surface
116528,long term mean monthly aerodynamic conductance
116529,long term mean monthly air temperature at 2 m
116530,long term mean monthly air temperature at fixed levels above the surface
116531,long term mean monthly air temperature at hybrid level 1
116532,long term mean monthly air temperature at sigma level 0.995
116533,long term mean monthly air temperature at tropopause
116534,long term mean monthly air temperature on isentropic levels
116535,long term mean monthly air temperature on pressure levels
116536,long term mean monthly air temperature spread at 2 m
116537,long term mean monthly air temperature spread at sigma level 0.995
116538,long term mean monthly air temperature spread at tropopause
116539,long term mean monthly air temperature spread on pressure levels
116540,long term mean monthly albedo at surface
116541,long term mean monthly boundary layer cloud cover
116542,long term mean monthly canopy water evaporation
116543,long term mean monthly cape
116544,long term mean monthly cape spread
116545,long term mean monthly categorical freezing rain at surface
116546,long term mean monthly categorical ice pellets at surface
116547,long term mean monthly categorical rain at surface
116548,long term mean monthly categorical snow at surface
116549,long term mean monthly clear sky downward longwave flux at surface
116550,long term mean monthly clear sky downward solar flux at surface
116551,long term mean monthly clear sky upward longwave flux
116552,long term mean monthly clear sky upward longwave flux at surface
116553,long term mean monthly clear sky upward solar flux
116554,long term mean monthly clear sky upward solar flux at surface
116555,long term mean monthly clear sky uv-b downward solar flux at surface
116556,long term mean monthly cloud water for entire atmosphere
116557,long term mean monthly cloud water spread for entire atmosphere
116558,long term mean monthly cloud work function
116559,long term mean monthly convective cloud cover
116560,long term mean monthly convective inhibition
116561,long term mean monthly convective inhibition spread
116562,long term mean monthly convective precipitation rate at surface
116563,long term mean monthly direct evaporation from bare soil
116564,long term mean monthly downward longwave radiation flux at surface
116565,long term mean monthly downward longwave radiation flux spread at surface
116566,long term mean monthly downward solar radiation flux at nominal top of atmosphere
116567,long term mean monthly downward solar radiation flux at surface
116568,long term mean monthly downward solar radiation flux spread at nominal top of atmosphere
116569,long term mean monthly downward solar radiation flux spread at surface
116570,long term mean monthly exchange coefficient
116571,long term mean monthly field capacity
116572,long term mean monthly friction velocity
116573,long term mean monthly geopotential height at hybrid level 1
116574,long term mean monthly geopotential height at tropopause
116575,long term mean monthly geopotential height on pressure levels
116576,long term mean monthly geopotential height spread at tropopause
116577,long term mean monthly geopotential height spread on pressure levels
116578,long term mean monthly geopotential heights at 0c isothermal layer
116579,long term mean monthly ground heat flux at surface
116580,long term mean monthly height of planetary boundary layer
116581,long term mean monthly ice concentration at surface
116582,long term mean monthly ice concentration spread at surface
116583,long term mean monthly ice thickness at surface
116584,long term mean monthly latent heat net flux at surface
116585,long term mean monthly latent heat net flux spread at surface
116586,long term mean monthly liquid volumetric soil moisture (non-frozen) fraction
116587,long term mean monthly low cloud cover
116588,long term mean monthly maximum specific humidity at 2 m
116589,long term mean monthly maximum temperature at 2 m
116590,long term mean monthly maximum temperature spread at 2 m
116591,long term mean monthly meridional gravity wave stress at surface
116592,long term mean monthly middle cloud cover
116593,long term mean monthly minimum temperature at 2 m
116594,long term mean monthly minimum temperature spread at 2 m
116595,long term mean monthly minumum specific humidity at 2 m
116596,long term mean monthly momentum flux
116597,long term mean monthly near ir beam downward solar flux at surface
116598,long term mean monthly near ir diffuse downward solar flux at surface
116599,long term mean monthly omega at sigma level 0.995
116600,long term mean monthly omega on pressure levels
116601,long term mean monthly omega spread at sigma level 0.995
116602,long term mean monthly omega spread on pressure levels
116603,long term mean monthly percent of frozen precipitation
116604,long term mean monthly plant canopy surface water
116605,long term mean monthly potential evaporation rate at surface
116606,long term mean monthly potential temperature at sigma level 0.995
116607,long term mean monthly potential temperature spread at sigma level 0.995
116608,long term mean monthly potential vorticity on isentropic levels
116609,long term mean monthly precipitable water for entire atmosphere
116610,long term mean monthly precipitable water spread for entire atmosphere
116611,long term mean monthly precipitation rate at surface
116612,long term mean monthly precipitation rate spread at surface
116613,long term mean monthly pressure at mean sea level
116614,long term mean monthly pressure at surface
116615,long term mean monthly pressure at tropopause
116616,long term mean monthly pressure spread at mean sea level
116617,long term mean monthly pressure spread at surface
116618,long term mean monthly pressure spread at tropopause
116619,long term mean monthly relative humidity at 0c isothermal layer
116620,long term mean monthly relative humidity at 2 m
116621,long term mean monthly relative humidity at fixed levels above the surface
116622,long term mean monthly relative humidity at sigma level 0.995
116623,long term mean monthly relative humidity for entire atmosphere
116624,long term mean monthly relative humidity on pressure levels
116625,long term mean monthly relative humidity spread at 2 m
116626,long term mean monthly relative humidity spread at sigma level 0.995
116627,long term mean monthly sensible heat net flux at surface
116628,long term mean monthly snow cover at surface
116629,long term mean monthly snow phase change heat flux
116630,long term mean monthly soil moisture content
116631,long term mean monthly soil moisture content at surface
116632,long term mean monthly soil temperature
116633,long term mean monthly specific humidity at 2 m
116634,long term mean monthly specific humidity at hybrid level 1
116635,long term mean monthly specific humidity on pressure levels
116636,long term mean monthly specific humidity spread at 2 m
116637,long term mean monthly specific humidity spread on pressure levels
116638,long term mean monthly sst/land skin temperature
116639,long term mean monthly sst/land skin temperature spread
116640,long term mean monthly storm surface runoff at surface
116641,long term mean monthly sublimation (evaporation from snow)
116642,long term mean monthly surface roughness
116643,long term mean monthly top cloud cover
116644,long term mean monthly total cloud cover
116645,long term mean monthly total columnar ozone
116646,long term mean monthly total columnar ozone spread
116647,long term mean monthly transpiration at surface
116648,long term mean monthly u-wind at 10m
116649,long term mean monthly u-wind at fixed levels above the surface
116650,long term mean monthly u-wind at hybrid level 1
116651,long term mean monthly u-wind at sigma level 0.995
116652,long term mean monthly u-wind at tropopause
116653,long term mean monthly u-wind on isentropic levels
116654,long term mean monthly u-wind on pressure levels
116655,long term mean monthly u-wind spread at 10m
116656,long term mean monthly u-wind spread at sigma level 0.995
116657,long term mean monthly u-wind spread at tropopause
116658,long term mean monthly u-wind spread on pressure levels
116659,long term mean monthly upward longwave radiation flux at nominal top of atmosphere
116660,long term mean monthly upward longwave radiation flux at surface
116661,long term mean monthly upward longwave radiation flux spread at nominal top of atmosphere
116662,long term mean monthly upward longwave radiation flux spread at surface
116663,long term mean monthly upward solar radiation flux at nominal top of atmosphere
116664,long term mean monthly upward solar radiation flux at surface
116665,long term mean monthly upward solar radiation flux spread at nominal top of atmosphere
116666,long term mean monthly upward solar radiation flux spread at surface
116667,long term mean monthly uv-b downward solar flux at surface
116668,long term mean monthly v wind at 10m
116669,long term mean monthly v wind at hybrid level 1
116670,long term mean monthly v wind spread at 10m
116671,long term mean monthly v-wind at fixed levels above the surface
116672,long term mean monthly v-wind at sigma level 0.995
116673,long term mean monthly v-wind at tropopause
116674,long term mean monthly v-wind on isentropic levels
116675,long term mean monthly v-wind on pressure levels
116676,long term mean monthly v-wind spread at sigma level 0.995
116677,long term mean monthly v-wind spread at tropopause
116678,long term mean monthly v-wind spread on pressure levels
116679,long term mean monthly vegetation at surface
116680,long term mean monthly vertical speed shear at tropopause
116681,long term mean monthly visible beam downward solar flux at surface
116682,long term mean monthly visible diffuse downward solar flux at surface
116683,long term mean monthly water equiv. of accum. snow depth at surface
116684,long term mean monthly wilting point
116685,long term mean monthly zonal gravity wave stress at surface
116686,low cloud bottom pressure spread
116687,low cloud top pressure spread
116688,low cloud top temperature
116689,low cloud top temperature spread
116690,low long term mean cloud bottom pressure
116691,low long term mean cloud top pressure
116692,low long term mean cloud top temperature
116693,middle cloud bottom pressure spread
116694,middle cloud top pressure spread
116695,middle cloud top temperature
116696,middle cloud top temperature spread
116697,middle long term mean cloud bottom pressure
116698,middle long term mean cloud top pressure
116699,middle long term mean cloud top temperature
116700,monthly accumulated convective precipitation at surface
116701,monthly accumulated convective precipitation spread at surface
116702,monthly accumulated snow depth at surface
116703,monthly accumulated snow depth spread at surface
116704,monthly accumulated total precipitation at surface
116705,monthly accumulated total precipitation spread at surface
116706,monthly accumulated water runoff at surface
116707,monthly accumulated water runoff spread at surface
116708,monthly aerodynamic conductance
116709,monthly aerodynamic conductance spread
116710,monthly air temperature at 2 m
116711,monthly air temperature at fixed levels above the surface
116712,monthly air temperature at hybrid level 1
116713,monthly air temperature at sigma level 0.995
116714,monthly air temperature at tropopause
116715,monthly air temperature on isentropic levels
116716,monthly air temperature on pressure levels
116717,monthly air temperature spread at 2 m
116718,monthly air temperature spread at fixed levels above the surface
116719,monthly air temperature spread at hybrid level 1
116720,monthly air temperature spread at sigma level 0.995
116721,monthly air temperature spread at tropopause
116722,monthly air temperature spread on isentropic levels
116723,monthly air temperature spread on pressure levels
116724,monthly albedo at surface
116725,monthly albedo spread at surface
116726,monthly boundary layer cloud cover
116727,monthly boundary layer cloud cover spread
116728,monthly canopy water evaporation
116729,monthly canopy water evaporation spread
116730,monthly cape
116731,monthly cape spread
116732,monthly categorical freezing rain at surface
116733,monthly categorical freezing rain spread at surface
116734,monthly categorical ice pellets at surface
116735,monthly categorical ice pellets spread at surface
116736,monthly categorical rain at surface
116737,monthly categorical rain spread at surface
116738,monthly categorical snow at surface
116739,monthly categorical snow spread at surface
116740,monthly clear sky downward longwave flux at surface
116741,monthly clear sky downward longwave flux spread at surface
116742,monthly clear sky downward solar flux at surface
116743,monthly clear sky downward solar flux spread at surface
116744,monthly clear sky upward longwave flux
116745,monthly clear sky upward longwave flux at surface
116746,monthly clear sky upward longwave flux spread
116747,monthly clear sky upward longwave flux spread at surface
116748,monthly clear sky upward solar flux
116749,monthly clear sky upward solar flux at surface
116750,monthly clear sky upward solar flux spread
116751,monthly clear sky upward solar flux spread at surface
116752,monthly clear sky uv-b downward solar flux at surface
116753,monthly clear sky uv-b downward solar flux spread at surface
116754,monthly cloud water for entire atmosphere
116755,monthly cloud water spread for entire atmosphere
116756,monthly cloud work function
116757,monthly cloud work function spread
116758,monthly convective cloud cover
116759,monthly convective cloud cover spread
116760,monthly convective inhibition
116761,monthly convective inhibition spread
116762,monthly convective precipitation rate at surface
116763,monthly convective precipitation rate spread at surface
116764,monthly direct evaporation from bare soil
116765,monthly direct evaporation from bare soil spread
116766,monthly downward longwave radiation flux at surface
116767,monthly downward longwave radiation flux spread at surface
116768,monthly downward solar radiation flux at nominal top of atmosphere
116769,monthly downward solar radiation flux at surface
116770,monthly downward solar radiation flux spread at nominal top of atmosphere
116771,monthly downward solar radiation flux spread at surface
116772,monthly exchange coefficient
116773,monthly exchange coefficient spread
116774,monthly field capacity
116775,monthly field capacity spread
116776,monthly friction velocity
116777,monthly friction velocity spread
116778,monthly geopotential height at hybrid level 1
116779,monthly geopotential height at tropopause
116780,monthly geopotential height on pressure levels
116781,monthly geopotential height spread at hybrid level 1
116782,monthly geopotential height spread at tropopause
116783,monthly geopotential height spread on pressure levels
116784,monthly geopotential heights at 0c isothermal layer
116785,monthly geopotential heights spread at 0c isothermal layer
116786,monthly ground heat flux at surface
116787,monthly ground heat flux spread at surface
116788,monthly height of planetary boundary layer
116789,monthly height of planetary boundary layer spread
116790,monthly high cloud bottom pressure
116791,monthly high cloud bottom pressure spread
116792,monthly high cloud top pressure
116793,monthly high cloud top pressure spread
116794,monthly high cloud top temperature
116795,monthly high cloud top temperature spread
116796,monthly ice concentration at surface
116797,monthly ice concentration spread at surface
116798,monthly ice thickness at surface
116799,monthly ice thickness spread at surface
116800,monthly latent heat net flux at surface
116801,monthly latent heat net flux spread at surface
116802,monthly liquid volumetric soil moisture (non-frozen) fraction
116803,monthly liquid volumetric soil moisture (non-frozen) fraction spread
116804,monthly low cloud bottom pressure
116805,monthly low cloud bottom pressure spread
116806,monthly low cloud cover
116807,monthly low cloud cover spread
116808,monthly low cloud top pressure
116809,monthly low cloud top pressure spread
116810,monthly low cloud top temperature
116811,monthly low cloud top temperature spread
116812,monthly maximum specific humidity at 2 m
116813,monthly maximum specific humidity spread at 2 m
116814,monthly maximum temperature at 2 m
116815,monthly maximum temperature spread at 2 m
116816,monthly meridional gravity wave stress at surface
116817,monthly meridional gravity wave stress spread at surface
116818,monthly middle cloud bottom pressure
116819,monthly middle cloud bottom pressure spread
116820,monthly middle cloud cover
116821,monthly middle cloud cover spread
116822,monthly middle cloud top pressure
116823,monthly middle cloud top pressure spread
116824,monthly middle cloud top temperature
116825,monthly middle cloud top temperature spread
116826,monthly minimum temperature at 2 m
116827,monthly minimum temperature spread at 2 m
116828,monthly minumum specific humidity at 2 m
116829,monthly minumum specific humidity spread at 2 m
116830,monthly momentum flux
116831,monthly near ir beam downward solar flux at surface
116832,monthly near ir beam downward solar flux spread at surface
116833,monthly near ir diffuse downward solar flux at surface
116834,monthly near ir diffuse downward solar flux spread at surface
116835,monthly omega at sigma level 0.995
116836,monthly omega on pressure levels
116837,monthly omega spread at sigma level 0.995
116838,monthly omega spread on pressure levels
116839,monthly percent of frozen precipitation
116840,monthly percent of frozen precipitation spread
116841,monthly plant canopy surface water
116842,monthly plant canopy surface water spread
116843,monthly potential evaporation rate at surface
116844,monthly potential evaporation rate spread at surface
116845,monthly potential temperature at sigma level 0.995
116846,monthly potential temperature spread at sigma level 0.995
116847,monthly potential vorticity on isentropic levels
116848,monthly potential vorticity spread on isentropic levels
116849,monthly precipitable water for entire atmosphere
116850,monthly precipitable water spread for entire atmosphere
116851,monthly precipitation rate at surface
116852,monthly precipitation rate spread at surface
116853,monthly pressure at mean sea level
116854,monthly pressure at surface
116855,monthly pressure at tropopause
116856,monthly pressure spread at mean sea level
116857,monthly pressure spread at surface
116858,monthly pressure spread at tropopause
116859,monthly relative humidity at 0c isothermal layer
116860,monthly relative humidity at 2 m
116861,monthly relative humidity at fixed levels above the surface
116862,monthly relative humidity at sigma level 0.995
116863,monthly relative humidity for entire atmosphere
116864,monthly relative humidity on pressure levels
116865,monthly relative humidity spread at 0c isothermal layer
116866,monthly relative humidity spread at 2 m
116867,monthly relative humidity spread at fixed levels above the surface
116868,monthly relative humidity spread at sigma level 0.995
116869,monthly relative humidity spread for entire atmosphere
116870,monthly sensible heat net flux at surface
116871,monthly sensible heat net flux spread at surface
116872,monthly snow cover at surface
116873,monthly snow cover spread at surface
116874,monthly snow phase change heat flux
116875,monthly snow phase change heat flux spread
116876,monthly soil moisture content
116877,monthly soil moisture content at surface
116878,monthly soil moisture content spread
116879,monthly soil moisture content spread at surface
116880,monthly soil temperature
116881,monthly soil temperature spread
116882,monthly specific humidity at 2 m
116883,monthly specific humidity at hybrid level 1
116884,monthly specific humidity on pressure levels
116885,monthly specific humidity spread at 2 m
116886,monthly specific humidity spread at hybrid level 1
116887,monthly specific humidity spread on pressure levels
116888,monthly sst/land skin temperature
116889,monthly sst/land skin temperature spread
116890,monthly storm surface runoff at surface
116891,monthly storm surface runoff spread at surface
116892,monthly sublimation (evaporation from snow)
116893,monthly sublimation (evaporation from snow) spread
116894,monthly surface roughness
116895,monthly surface roughness spread
116896,monthly top cloud cover
116897,monthly top cloud cover spread
116898,monthly total cloud cover
116899,monthly total cloud cover spread
116900,monthly total columnar ozone
116901,monthly total columnar ozone spread
116902,monthly transpiration at surface
116903,monthly transpiration spread at surface
116904,monthly u-wind at 10m
116905,monthly u-wind at fixed levels above the surface
116906,monthly u-wind at hybrid level 1
116907,monthly u-wind at sigma level 0.995
116908,monthly u-wind at tropopause
116909,monthly u-wind on isentropic levels
116910,monthly u-wind on pressure levels
116911,monthly u-wind spread at 10m
116912,monthly u-wind spread at fixed levels above the surface
116913,monthly u-wind spread at hybrid level 1
116914,monthly u-wind spread at sigma level 0.995
116915,monthly u-wind spread at tropopause
116916,monthly u-wind spread on isentropic levels
116917,monthly u-wind spread on pressure levels
116918,monthly upward longwave radiation flux at nominal top of atmosphere
116919,monthly upward longwave radiation flux at surface
116920,monthly upward longwave radiation flux spread at nominal top of atmosphere
116921,monthly upward longwave radiation flux spread at surface
116922,monthly upward solar radiation flux at nominal top of atmosphere
116923,monthly upward solar radiation flux at surface
116924,monthly upward solar radiation flux spread at nominal top of atmosphere
116925,monthly upward solar radiation flux spread at surface
116926,monthly uv-b downward solar flux at surface
116927,monthly uv-b downward solar flux spread at surface
116928,monthly v wind at 10m
116929,monthly v wind at hybrid level 1
116930,monthly v wind spread at 10m
116931,monthly v wind spread at hybrid level 1
116932,monthly v-wind at fixed levels above the surface
116933,monthly v-wind at sigma level 0.995
116934,monthly v-wind at tropopause
116935,monthly v-wind on isentropic levels
116936,monthly v-wind on pressure levels
116937,monthly v-wind spread at fixed levels above the surface
116938,monthly v-wind spread at sigma level 0.995
116939,monthly v-wind spread at tropopause
116940,monthly v-wind spread on isentropic levels
116941,monthly v-wind spread on pressure levels
116942,monthly vegetation at surface
116943,monthly vegetation spread at surface
116944,monthly vertical speed shear at tropopause
116945,monthly vertical speed shear spread at tropopause
116946,monthly visible beam downward solar flux at surface
116947,monthly visible beam downward solar flux spread at surface
116948,monthly visible diffuse downward solar flux at surface
116949,monthly visible diffuse downward solar flux spread at surface
116950,monthly water equiv. of accum. snow depth at surface
116951,monthly water equiv. of accum. snow depth spread at surface
116952,monthly wilting point
116953,monthly wilting point spread
116954,monthly zonal gravity wave stress at surface
116955,monthly zonal gravity wave stress spread at surface
116956,time-invariant land-sea mask gaussian grid
116957,time-invariant soil type (zobler) gaussian grid
116958,time-invariant surface slope type
116959,time-invariant vegetation type (as in sib) gaussian grid
116960,u-component spread at surface
116961,v-component spread at surface
116962,advanced-metering-infrastructure
116963,cybersecurity-framework
116964,distributed-energy-resource
116965,distribution-grid-management
116966,subcategories
116967,voltage-regulation
116968,ashford
116969,measles-virus
116970,measles-wild-type
116971,agoltosocrata
116972,blocked-list
116973,sdn
116974,sdn-list
116975,specially-designated-nationals
116976,specially-designated-nationals-and-blocked-persons
116977,integrate-nature
116978,mowing
116979,no-mow
116980,possum
116981,raccoon
116982,snake
116983,wildflowers
116984,public-art
116985,agronomic-management
116986,crop-diversity
116987,crop-rotation
116988,crop-yields
116989,long-term-experiments
116990,sustainable-agriculture
116991,weather-station-data
116992,crew-state-monitoring
116993,csm
116994,flight-crew
116995,flight-simulator
116996,langley-research-center
116997,pilot
116998,commitment-of-traders
116999,cot
117000,open-interest
117001,olcc
117002,cafb
117003,capital-area-food-bank
117004,food-policy
117005,foodeats
117006,united-states-citizen
117007,block-group
117008,barrier-islands
117009,east-carolina-university
117010,hatteras-island
117011,jpg
117012,ocracoke-island
117013,outer-banks
117014,seismic-reflection-images
117015,usgs-81622558-7a20-4795-a92b-9954300b68b6
117016,bioscience
117017,connecticut-coastal-birds
117018,connecticut-river
117019,ctdeep
117020,housatonic-river
117021,long-island-sound
117022,migratory
117023,migratory-waterfowl
117024,thames-river
117025,cataloging-and-indexing-program
117026,cataloging-of-government-publications
117027,electronic-government-information
117028,fdlp
117029,national-bibliography-of-u-s-government-publications
117030,online-library-catalogs
117031,atmospheric river
117032,climate research division
117033,reanalysis models
117034,scripps institution of oceanography
117035,scripps/meteora
117036,airport-list
117037,fal
117038,atmospheric - surface - water vapour
117039,balloons
117040,cloud base height
117041,metadata_not_published
117042,rawinsondes
117043,chpd
117044,community-safety
117045,agc
117046,army geospatial center
117047,charts
117048,coast guard
117049,continental united states
117050,electronic
117051,hifld
117052,inland electronic navigational charts
117053,navigational
117054,ngdaid150
117055,s inland enc 2.3.6
117056,s-57
117057,us inland enc
117058,uscg
117059,earth-science-gt-radiance-or-imagery-gt-visible-wavelengths-gt-visible-imagery
117060,usgs-eros5e839ff7d71d4811
117061,mental-disorders
117062,curbspace
117063,pay-stations
117064,benchmark-dose-modeling
117065,benzene
117066,chemical-screening
117067,ethylbenzene
117068,inhalation
117069,toluene
117070,xylenes
117071,mayfield-ky
117072,near-surface
117073,time-history
117074,tornado
117075,treefall
117076,wind-speed
117077,ebrp
117078,field-inventory-and-monitoring
117079,kaena-point
117080,klauea-volcano
117081,puu
117082,time-series-datasets
117083,ukahuna-bluff
117084,usgs-5d8c0330e4b0c4f70d0c339a
117085,volcanic-activity
117086,months-served
117087,time-served
117088,ocpo
117089,nco
117090,neighborhood-policing
117091,sector
117092,cms-1450
117093,cms-1500
117094,dwc-066
117095,professional
117096,ub-04
117097,ub-92
117098,land-managers
117099,northern-plains
117100,rainfed-cropping-systems
117101,visual-evaluation-of-soil-structure
117102,access-to-parks
117103,pending-redeterminations
117104,starz-and-stripes
117105,mutton
117106,fedsim
117107,airport-complex
117108,airport-point
117109,airport-runway
117110,airstrips
117111,national-transportation-dataset-ntd
117112,open-geospatial-consortium-geopackage-1-2
117113,usgs-ad3d631d-f51f-4b6a-91a3-e617d6a58b4e
117114,drug-related-ed
117115,driver-insurance-carrier-registration-carrier-license
117116,form-57
117117,grade-crossing-incident
117118,highway-rail
117119,highway-rail-incident
117120,federal-personal-property
117121,28137
117122,tate
117123,public-domain
117124,albuquerquenm-atlantaga-austintx-baltimoremd-birminghamal-boiseid-bostonma-charlottenc-cheyenne
117125,heat-flow-earth
117126,landsat-analysis-ready-data-ard
117127,landsat-ard
117128,maximum-land-surface-temperature
117129,usgs-61e05c9cd34e8911d9fe9d73
117130,01087
117131,macon
117132,eighth-grade
117133,fifth-grade
117134,middle-childhood-education
117135,summer-learning
117136,third-grade
117137,crt
117138,section-5-public-notices
117139,voting
117140,voting-changes
117141,voting-rights-act
117142,abies-fraseri
117143,acer-leucoderme
117144,all-taxa-biodiversity-inventory
117145,american-cancer-root
117146,american-elder
117147,american-ivy
117148,american-mountain-ash
117149,american-spikenard
117150,american-squawroot
117151,aphi
117152,appalachian-highlands-network
117153,aralia-racemosa
117154,arisaema-triphyllum
117155,aristolochia-macrophylla
117156,aristolochia-serpentaria
117157,atbi
117158,bear-huckleberry
117159,beechdrops
117160,beetleweed
117161,bignonia-capreolata
117162,blue-ridge-blueberry
117163,buffalo-nut
117164,bullbriar
117165,calycanthus-floridus
117166,carolina-allspice
117167,carolina-holly
117168,carolina-silverbell
117169,cat-greenbrier
117170,chalk-maple
117171,chickasaw-plum
117172,chimaphila-maculata
117173,christmas-fern
117174,cinnamon-clethra
117175,claytons-sweetroot
117176,clethra-acuminata
117177,common-catbriar
117178,common-greenbrier
117179,conopholis-americana
117180,cornus-amomum
117181,cross-vine
117182,crossvine
117183,deerberry
117184,disporum-lanuginosum
117185,dryopteris-intermedia
117186,eastern-fir
117187,eastern-poison-ivy
117188,eastern-sweetshrub
117189,epifagus-virginiana
117190,euonymus-americana
117191,fiveleaved-ivy
117192,fraser-balsam-fir
117193,fraser-fir
117194,galax-urceolata
117195,gaylussacia-ursina
117196,greenbrier
117197,hairy-sweet-cicely
